content,annotation__label__-,annotation__notes,annotation__points__x,annotation__points__y,annotation__imageWidth,annotation__imageHeight,extras
,Face,,0.773564464,0.235679214,1024,678,
,,,0.825568797,0.320785597,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/bfdba1c1-b2e4-408a-881a-b3e6ab08c847___Pirates-of-the-Carribean.jpg.jpeg,Face,,0.033692722,0.24015748,742,508,null
,,,0.184636119,0.486220472,,,
,Face,,0.216981132,0.137795276,742,508,
,,,0.41509434,0.5,,,
,Face,,0.477088949,0.141732283,742,508,
,,,0.700808625,0.551181102,,,
,Face,,0.741239892,0.159448819,742,508,
,,,0.954177898,0.503937008,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/823856b7-221f-4d25-a410-1d64cd2fab16___pitt-slave.jpg.jpeg,Face,,0.536666667,0.146666667,600,300,null
,,,0.631666667,0.386666667,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/516846c5-29b2-492e-a136-db247fb7290c___programs_header2.jpg.jpeg,Face,,0.087204564,0.361111111,2033,776,null
,,,0.205378973,0.735042735,,,
,Face,,0.290953545,0.151709402,2033,776,
,,,0.39608802,0.506410256,,,
,Face,,0.450692747,0.294871795,2033,776,
,,,0.536267319,0.579059829,,,
,Face,,0.56805216,0.08974359,2033,776,
,,,0.671556642,0.363247863,,,
,Face,,0.630806846,0.425213675,2033,776,
,,,0.723716381,0.762820513,,,
,Face,,0.820700896,0.534188034,2033,776,
,,,0.906275469,0.803418803,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/019e6ef9-2e20-413e-b6cc-979ef2f1be5c___Programs_Services_horizontal.png,Face,,0.164864865,0.014981273,740,267,null
,,,0.364864865,0.528089888,,,
,Face,,0.185135135,0.606741573,740,267,
,,,0.337837838,0.895131086,,,
,Face,,0.495945946,0.194756554,740,267,
,,,0.695945946,0.775280899,,,
,Face,,0.732432432,0.033707865,740,267,
,,,0.906756757,0.490636704,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/4539134f-0eeb-4b23-bd10-6434adc73916___protestors-march-at-the-families-belong-together-march-in-los-angeles-california-june-14-2018.jpg.jpeg,Face,,0.205263158,0.098619329,760,507,null
,,,0.314473684,0.276134122,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/510e21a6-bb1f-4dc8-9c92-e8dddeef3902___Pulp-Fiction-movie-Quentin-Tarantino-coffee-scene.jpg.jpeg,Face,,0.566820276,0.134177215,651,395,null
,,,0.675883257,0.346835443,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/48ef7428-fc1c-40b2-a1d9-c0b39f691d79___RobinWilliamsBestMovies.jpg.jpeg,Face,,0.482539683,0.066666667,630,420,null
,,,0.755555556,0.542857143,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/82f16250-e15d-4921-98d2-5912b1ab6e43___RockyBalboa.jpg.jpeg,Face,,0.234096692,0.285420945,786,487,null
,,,0.338422392,0.507186858,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/a39a8d4d-5175-48bf-83f8-75ea4a7e6c93___rope.png,Face,,0.25625,0.044776119,480,268,null
,,,0.466666667,0.429104478,,,
,Face,,0.575,0.074626866,480,268,
,,,0.783333333,0.451492537,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/ae829825-3055-4e04-896f-4bdb0b1f7315___RTX69LRW1-1024x684.jpg.jpeg,Face,,0.111570248,0.215170279,1024,684,null
,,,0.186983471,0.339009288,,,
,Face,,0.063016529,0.256965944,1024,684,
,,,0.120867769,0.36996904,,,
,Face,,0.310950413,0.222910217,1024,684,
,,,0.381198347,0.351393189,,,
,Face,,0.38946281,0.232198142,1024,684,
,,,0.44214876,0.349845201,,,
,Face,,0.466942149,0.281733746,1024,684,
,,,0.533057851,0.385448916,,,
,Face,,0.666322314,0.208978328,1024,684,
,,,0.787190083,0.40247678,,,
,Face,,0.880165289,0.246130031,1024,684,
,,,0.972107438,0.413312693,,,
,Face,,0.582644628,0.289473684,1024,684,
,,,0.647727273,0.377708978,,,
,Face,,0.219008264,0.292569659,1024,684,
,,,0.286157025,0.377708978,,,
,Face,,0.010330579,0.250773994,1024,684,
,,,0.046487603,0.340557276,,,
,Face,,0.616735537,0.249226006,1024,684,
,,,0.643595041,0.287925697,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/0ddcb6cf-3f63-459a-8d6d-16590b09ec52___s0VuNcV.jpg.jpeg,Face,,0.4890625,0.202777778,640,360,null
,,,0.596875,0.458333333,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/3a09c904-dd58-42f2-9ca5-8b4247d3f564___sales-scenes-movies-tv-e1447961058901.jpg.jpeg,Face,,0.282666667,0.022556391,750,399,null
,,,0.606666667,0.899749373,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/f3e11902-cf29-42d1-99b9-cd4eb958332c___samuel-jackson-pulp-fiction-700.jpg.jpeg,Face,,0.457142857,0.041666667,700,384,null
,,,0.742857143,0.526041667,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/c72c476f-cec0-4d3d-a8de-5a3769197585___Saving-Private-Ryan-Best-Movie-Ever.png,Face,,0.085,0.341637011,600,281,null
,,,0.193333333,0.56227758,,,
,Face,,0.231666667,0.295373665,600,281,
,,,0.34,0.533807829,,,
,Face,,0.671666667,0.352313167,600,281,
,,,0.741666667,0.533807829,,,
,Face,,0.805,0.370106762,600,281,
,,,0.895,0.597864769,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/24b3a377-c89a-4783-8b5a-58f426d2ea01___scary-movie-scenes-kids.jpg.jpeg,Face,,0.118093174,0.207792208,1200,600,null
,,,0.3531961,0.74025974,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/4e1ca832-1659-4a8e-91fb-5c7888e4c0d6___scotus_immigration_062316getty.jpg.jpeg,Face,,0.271875,0.055555556,640,360,null
,,,0.4859375,0.583333333,,,
,Face,,0.4875,0.347222222,640,360,
,,,0.6125,0.558333333,,,
,Face,,0.325,0.472222222,640,360,
,,,0.471875,0.858333333,,,
,Face,,0.7171875,0.602777778,640,360,
,,,0.8375,0.786111111,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/60b353d0-47b4-4280-b489-b7a3d108782c___Screen20Shot202013-03-1720at207.38.5020PM.png,Face,,0.322732627,0.244252874,849,348,null
,,,0.39811543,0.525862069,,,
,Face,,0.411071849,0.146551724,849,348,
,,,0.46171967,0.287356322,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/3c5940d8-743c-497d-931f-b4b6dfbd0950___sex-lies-and-videotape-backdrop.jpg.jpeg,Face,,0.413202934,0.050724638,1280,720,null
,,,0.731866341,0.811594203,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/d26aea49-adad-40cf-adc2-91092da46f3d___sf.jpg.jpeg,Face,,0.416938111,0.101156069,614,346,null
,,,0.640065147,0.615606936,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/e2b1d18b-04a3-4206-91bf-f6515dbe7a24___shia_704_2.jpg.jpeg,Face,,0.326704545,0.237373737,704,396,null
,,,0.616477273,0.742424242,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/28fdea9d-24f4-40f9-a4ea-006bae3d77cf___Shirtless-Movies-Scenes-2016.png.jpeg,Face,,0.41015625,0.057617188,1024,1024,null
,,,0.620117188,0.319335938,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/e24140bc-1d0c-43a4-8cf0-097aabbfbbbf___shutterstock_165818507.jpg.jpeg,Face,,0.163596966,0.12033195,1200,627,null
,,,0.293607801,0.414937759,,,
,Face,,0.336944745,0.400414938,1200,627,
,,,0.450704225,0.624481328,,,
,Face,,0.547128927,0.338174274,1200,627,
,,,0.665222102,0.562240664,,,
,Face,,0.711809317,0.099585062,1200,627,
,,,0.863488624,0.385892116,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/8b4a9a3a-7bcc-41c2-9879-673e5292d478___shutterstock_282305945.jpg.jpeg,Face,,0.292355372,0.531760436,1160,660,null
,,,0.407024793,0.731397459,,,
,Face,,0.311983471,0.19600726,1160,660,
,,,0.386363636,0.392014519,,,
,Face,,0.441115702,0.165154265,1160,660,
,,,0.527892562,0.343012704,,,
,Face,,0.547520661,0.424682396,1160,660,
,,,0.678719008,0.620689655,,,
,Face,,0.792355372,0.163339383,1160,660,
,,,0.983471074,0.410163339,,,
,Face,,0.729338843,0.604355717,1160,660,
,,,0.878099174,0.843920145,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/7400c45c-5301-4463-974d-497f94aee724___shutterstock_314258288-e1487153021637.jpg.jpeg,Face,,0.022727273,0.112204724,3500,1838,null
,,,0.213842975,0.547244094,,,
,Face,,0.175619835,0.043307087,3500,1838,
,,,0.435950413,0.63976378,,,
,Face,,0.44731405,0.145669291,3500,1838,
,,,0.671487603,0.753937008,,,
,Face,,0.729338843,0.192913386,3500,1838,
,,,0.92768595,0.714566929,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/727cd780-f875-4e02-bf5d-f8162c538368___shutterstock_562716667-1.jpg.jpeg,Face,,0.196099675,0.067099567,1024,512,null
,,,0.280606717,0.283549784,,,
,Face,,0.424702059,0.127705628,1024,512,
,,,0.498374865,0.294372294,,,
,Face,,0.678223185,0.132034632,1024,512,
,,,0.751895991,0.294372294,,,
,Face,,0.771397616,0.207792208,1024,512,
,,,0.876489707,0.385281385,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/74d99c7b-ebfd-442b-a187-cfa904816493___Snatch-airs-on-Crackle-Tv-shows.jpg.jpeg,Face,,0.205578512,0.130514706,1024,576,null
,,,0.361570248,0.459558824,,,
,Face,,0.387396694,0.329044118,1024,576,
,,,0.45661157,0.490808824,,,
,Face,,0.453512397,0.420955882,1024,576,
,,,0.490702479,0.496323529,,,
,Face,,0.5,0.378676471,1024,576,
,,,0.547520661,0.481617647,,,
,Face,,0.571280992,0.362132353,1024,576,
,,,0.629132231,0.476102941,,,
,Face,,0.642561983,0.257352941,1024,576,
,,,0.748966942,0.433823529,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/427551d7-e049-470c-abd6-c036b2cd3493___sometimes-mimicking-scenes-from-movies-will-cost-you-x-gifs-288.jpg.jpeg,Face,,0.353333333,0.145098039,600,255,null
,,,0.461666667,0.51372549,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/faf0abcd-9b0d-42ef-a65e-a90129283544___ST970-group.jpg.jpeg,Face,,0.208017335,0.10952381,970,662,null
,,,0.284940412,0.250793651,,,
,Face,,0.367280607,0.119047619,970,662,
,,,0.44312026,0.225396825,,,
,Face,,0.550379198,0.250793651,970,662,
,,,0.617551463,0.366666667,,,
,Face,,0.699891658,0.13968254,970,662,
,,,0.759479957,0.253968254,,,
,Face,,0.761646804,0.111111111,970,662,
,,,0.843986999,0.220634921,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/9c71bdb3-adc6-4c54-b324-da96f7fb6577___step-brothers.png,Face,,0.228333333,0.163333333,600,300,null
,,,0.306666667,0.353333333,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/56ccc729-e5ed-4601-888b-cfb75f6681bc___strengthening-families.jpg.jpeg,Face,,0.06193969,0.130806846,4992,3328,null
,,,0.280358598,0.58801956,,,
,Face,,0.308883456,0.256723716,4992,3328,
,,,0.473512632,0.635696822,,,
,Face,,0.538712306,0.325183374,4992,3328,
,,,0.721271394,0.743276284,,,
,Face,,0.662591687,0.133251834,4992,3328,
,,,0.947840261,0.540342298,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/998bff98-5c50-4569-b4b2-b67618ef3cb9___students-and-family.jpg.jpeg,Face,,0.146262189,0.415540541,3198,1024,null
,,,0.23943662,0.675675676,,,
,Face,,0.344528711,0.304054054,3198,1024,
,,,0.424702059,0.554054054,,,
,Face,,0.551462622,0.179054054,3198,1024,
,,,0.642470206,0.429054054,,,
,Face,,0.693391116,0.459459459,3198,1024,
,,,0.793066089,0.722972973,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/52e2d859-9001-4e5b-a693-b580d9c4a9c5___Teaser_Familien.jpg.jpeg,Face,,0.16502947,0.123188406,509,276,null
,,,0.31827112,0.612318841,,,
,Face,,0.282907662,0.322463768,509,276,
,,,0.428290766,0.630434783,,,
,Face,,0.493123772,0.329710145,509,276,
,,,0.634577603,0.68115942,,,
,Face,,0.768172888,0.210144928,509,276,
,,,0.931237721,0.489130435,,,
,Face,,0.638506876,0.039855072,509,276,
,,,0.801571709,0.456521739,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/c45cbbca-ffcc-4b9f-9dd6-7c01d8508dc3___Terminator.jpg.jpeg,Face,,0.454806313,0.026737968,697,374,null
,,,0.572453372,0.248663102,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/e54d882f-38c6-40c0-a277-e1578f17126c___the_deer_hunter_2_christopher_walken.jpg.jpeg,Face,,0.633333333,0.37525355,840,493,null
,,,0.783333333,0.61663286,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/1ee1c8bd-e722-4674-962f-5a71896adf3d___the_revenant_upcoming_english_movie_poster_release_date_star_cast_2016_upcoming_wiki.jpg.jpeg,Face,,0.401666667,0.065217391,600,322,null
,,,0.845,0.881987578,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/df733735-befc-4d70-a6e1-7fac8b74d114___the_simpsons_versions_of_wellknown_movie_moments_640_24.jpg.jpeg,Face,,0.2234375,0.014084507,640,355,null
,,,0.6203125,0.856338028,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/0468864c-e40d-4942-b247-1c103724b33d___the20social20network20opening20scene.jpg.jpeg,Face,,0.382448537,0.334615385,1000,563,null
,,,0.442036836,0.480769231,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/a7ab4ae3-4200-4c1a-92c1-d89f07ee23f3___the-best-english-films-of-2015-photos-pictures-stills-1.jpg.jpeg,Face,,0.371158392,0.03525641,423,624,null
,,,0.895981087,0.592948718,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/fcf57224-af75-41d8-bf72-568ae6401c07___The-English-Patient.jpg.jpeg,Face,,0.359722222,0.141666667,720,480,null
,,,0.468055556,0.45625,,,
,Face,,0.452777778,0.225,720,480,
,,,0.551388889,0.522916667,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/8a100540-6655-402a-a970-c00cf5d40a09___the-godfather.jpeg,Face,,0.336666667,0.162162162,600,296,null
,,,0.533333333,0.685810811,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/ae373201-08bb-44a4-9c48-259ffcc8e2ca___the-godfather-image.jpg.jpeg,Face,,0.735757576,0.086206897,825,464,null
,,,0.808484848,0.215517241,,,
,Face,,0.734545455,0.433189655,825,464,
,,,0.823030303,0.596982759,,,
,Face,,0.624242424,0.349137931,825,464,
,,,0.688484848,0.504310345,,,
,Face,,0.412121212,0.338362069,825,464,
,,,0.493333333,0.515086207,,,
,Face,,0.233939394,0.344827586,825,464,
,,,0.318787879,0.545258621,,,
,Face,,0.322424242,0.329741379,825,464,
,,,0.367272727,0.510775862,,,
,Face,,0.106666667,0.030172414,825,464,
,,,0.168484848,0.280172414,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/1527180d-0f8a-421f-8bbe-8becf3ee3e87___The-Hatfield-Family-0322.jpeg,Face,,0.148429036,0.339837398,3500,2333,null
,,,0.260021668,0.491056911,,,
,Face,,0.269772481,0.198373984,3500,2333,
,,,0.371614301,0.369105691,,,
,Face,,0.396533044,0.169105691,3500,2333,
,,,0.475622969,0.304065041,,,
,Face,,0.485373781,0.172357724,3500,2333,
,,,0.5687974,0.339837398,,,
,Face,,0.585048754,0.318699187,3500,2333,
,,,0.671722644,0.484552846,,,
,Face,,0.686890574,0.474796748,3500,2333,
,,,0.781148429,0.608130081,,,
,Face,,0.830985915,0.510569106,3500,2333,
,,,0.929577465,0.634146341,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/36b71970-0dd7-48ab-96fd-b7dee666706c___the-master_image_1.jpg.jpeg,Face,,0.440953413,0.15,1920,1081,null
,,,0.540628386,0.357692308,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/17dac3af-a1fb-46f7-b4f8-4882185b6d38___thequint2F2017-122F72a62cb9-f80f-4dc8-926d-8a74e8cf39822Fnon20english20movies.jpg.jpeg,Face,,0.100244499,0.07826087,1920,1080,null
,,,0.261613692,0.4,,,
,Face,,0.41809291,0.066666667,1920,1080,
,,,0.575387123,0.362318841,,,
,Face,,0.704156479,0.076811594,1920,1080,
,,,0.830480848,0.302898551,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/6bbb9db2-41a4-4fd7-840c-4bf644fcc105___these-movie-scenes-are-the-most-paused-movie-scenes-ever-1.jpg.jpeg,Face,,0.354285714,0.024761905,700,525,null
,,,0.562857143,0.325714286,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/b1bdd7ea-717d-4fbb-8490-87c916a3668e___thor-dark-world-marvel-live-action-movies-37161304-1920-1080.jpg.jpeg,Face,,0.315082645,0.262867647,1920,1080,null
,,,0.504132231,0.571691176,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/706ba21c-bc0e-4869-a24f-446ee22a2b32___thumb_20144_wide_1x.jpeg,Face,,0.184615385,0.408928571,1170,560,null
,,,0.282905983,0.625,,,
,Face,,0.306837607,0.4125,1170,560,
,,,0.415384615,0.619642857,,,
,Face,,0.453846154,0.341071429,1170,560,
,,,0.537606838,0.528571429,,,
,Face,,0.522222222,0.289285714,1170,560,
,,,0.585470085,0.492857143,,,
,Face,,0.628205128,0.246428571,1170,560,
,,,0.706837607,0.432142857,,,
,Face,,0.555555556,0.1125,1170,560,
,,,0.628205128,0.3125,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/2a1bddc5-a4c0-46bb-b59f-c175c15c2cc4___thumb-up-movies.jpg.jpeg,Face,,0.3921875,0.133333333,640,240,null
,,,0.4640625,0.341666667,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/18b161d5-5000-4d51-96d0-16517d007b0d___Titanic.jpg.jpeg,Face,,0.258264463,0.1184573,1024,768,null
,,,0.513429752,0.483471074,,,
,Face,,0.091942149,0.163911846,1024,768,
,,,0.306818182,0.544077135,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/35f8150b-974a-4091-8575-b8936d91f3f3___Tomb-Raider-Lara-Croft-2018-Movies-Hollywood-English-Action-English-Releasing-Date.jpg.jpeg,Face,,0.233333333,0.013333333,630,1200,null
,,,0.846031746,0.373333333,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/3617f678-9b84-4ef1-8ce4-bb1f914445d8___tom-cruise-7591.jpg.jpeg,Face,,0.44400527,0.203791469,759,422,null
,,,0.542819499,0.398104265,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/2fa87386-bf67-4487-abd6-79bae5c1d214___top10films_barroom-scenes-movies_beverly-hills-cop-eddie-murphy.jpg.jpeg,Face,,0.465517241,0.242331288,580,326,null
,,,0.681034483,0.690184049,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/a3c31b00-32fe-47d2-b4ec-3ba7a527b537___trump_autographs_062218.jpg.jpeg,Face,,0.5234375,0.002777778,640,360,null
,,,0.6140625,0.186111111,,,
,Face,,0.0765625,0.291666667,640,360,
,,,0.1625,0.402777778,,,
,Face,,0.89375,0.275,640,360,
,,,0.9734375,0.416666667,,,
,Face,,0.809375,0.8,640,360,
,,,0.8953125,0.944444444,,,
,Face,,0.3015625,0.261111111,640,360,
,,,0.3640625,0.391666667,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/c40b3e09-7e5c-43cf-ac4a-506715419094___trump-angle-families-01-ap-jef-180621_hpMain_31x13_992.jpg.jpeg,Face,,0.332611051,0.147668394,992,415,null
,,,0.41603467,0.388601036,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/1d5600ef-78a4-4e74-9f46-2255d3009ad8___trump-angle-families-02-ap-jef-180621_hpEmbed_11x7_992.jpg.jpeg,Face,,0.107438017,0.03902439,992,631,null
,,,0.245867769,0.286178862,,,
,Face,,0.367768595,0.18699187,992,631,
,,,0.490702479,0.4,,,
,Face,,0.580578512,0.22601626,992,631,
,,,0.678719008,0.391869919,,,
,Face,,0.780991736,0.224390244,992,631,
,,,0.901859504,0.414634146,,,
,Face,,0.628099174,0.476422764,992,631,
,,,0.705578512,0.746341463,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/50c2a327-fad0-4826-b047-5451b6ab8c31___trump-angle-families-03-pol-jef-180621_hpEmbed_3x2_992.jpg.jpeg,Face,,0.453512397,0.595975232,992,662,null
,,,0.550619835,0.775541796,,,
,Face,,0.277892562,0.690402477,992,662,
,,,0.339876033,0.83126935,,,
,Face,,0.101239669,0.628482972,992,662,
,,,0.180785124,0.80495356,,,
,Face,,0.112603306,0.321981424,992,662,
,,,0.204545455,0.479876161,,,
,Face,,0.27892562,0.325077399,992,662,
,,,0.377066116,0.5,,,
,Face,,0.419421488,0.325077399,992,662,
,,,0.523760331,0.456656347,,,
,Face,,0.638429752,0.216718266,992,662,
,,,0.723140496,0.373065015,,,
,Face,,0.825413223,0.351393189,992,662,
,,,0.916322314,0.513931889,,,
,Face,,0.804752066,0.23374613,992,662,
,,,0.885330579,0.383900929,,,
,Face,,0.983471074,0.278637771,992,662,
,,,1,0.439628483,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/dc18893d-eddb-49a3-8c80-3aaf2d6866a5___tumblr_inline_mzjmtjmWkD1sv7a4e.jpg.jpeg,Face,,0.162,0.169642857,500,224,null
,,,0.296,0.375,,,
,Face,,0.576,0.044642857,500,224,
,,,0.672,0.308035714,,,
,Face,,0.692,0.026785714,500,224,
,,,0.762,0.321428571,,,
,Face,,0.794,0.008928571,500,224,
,,,0.89,0.370535714,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/8cbf1b8d-4439-488d-b275-69e5af8a07ec___tumblr_n8rynnXz7Q1rujq2eo7_1280.jpg.jpeg,Face,,0.186046512,0.062,774,500,null
,,,0.666666667,0.718,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/aaebde1e-2257-48a0-9e05-8fbc4a69fc7c___tumblr_ne1kmb5aWG1repoz9o1_500.png,Face,,0.38,0.166219839,500,373,null
,,,0.758,0.648793566,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/d58cbf23-6fc8-41e9-b031-50ef46810d77___tv-families-top-10-married-with-children-the-bundys-facebook-wyza-com-au_500x333.jpg.jpeg,Face,,0.178,0.183183183,500,333,null
,,,0.296,0.39039039,,,
,Face,,0.26,0.456456456,500,333,
,,,0.374,0.642642643,,,
,Face,,0.452,0.372372372,500,333,
,,,0.558,0.558558559,,,
,Face,,0.324,0.027027027,500,333,
,,,0.476,0.222222222,,,
,Face,,0.502,0.192192192,500,333,
,,,0.63,0.354354354,,,
,Face,,0.66,0.06006006,500,333,
,,,0.782,0.234234234,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/0f901544-54d9-4b92-8dab-699e09b0751c___we-are-your-friends.JPG.jpeg,Face,,0.488636364,0.107325383,880,587,null
,,,0.707954545,0.444633731,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/883e4a8c-1de7-407a-92d4-a358981dd29e___website-pic-families-voy.jpg.jpeg,Face,,0.359696641,0.238353196,1357,1357,null
,,,0.600216685,0.478873239,,,
,Face,,0.117009751,0.388949079,1357,1357,
,,,0.313109426,0.596966414,,,
,Face,,0.531960997,0.616468039,1357,1357,
,,,0.731310943,0.854821235,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/a3c353ec-cf86-418f-a3d2-ac023c910449___weird-movie-scenes-cover_opt-medium.jpg.jpeg,Face,,0.641975309,0.310344828,567,319,null
,,,0.726631393,0.476489028,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/5faa194c-08c3-4f06-a500-2f64d8aa66f1___what-family-means-davies-family-752x427.jpg.jpeg,Face,,0.202118989,0.143478261,1600,900,null
,,,0.269763651,0.276811594,,,
,Face,,0.326813366,0.056521739,1600,900,
,,,0.385493073,0.208695652,,,
,Face,,0.383863081,0.244927536,1600,900,
,,,0.439282804,0.314492754,,,
,Face,,0.471067645,0.230434783,1600,900,
,,,0.533007335,0.356521739,,,
,Face,,0.561532192,0.137681159,1600,900,
,,,0.608801956,0.246376812,,,
,Face,,0.667481663,0.053623188,1600,900,
,,,0.731866341,0.172463768,,,
,Face,,0.771801141,0.130434783,1600,900,
,,,0.837000815,0.266666667,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/2af1a0b4-3961-45cc-beb7-2025a8b0da06___wolf-of-wall-street.png,Face,,0.432286024,0.23381295,1938,1168,null
,,,0.588299025,0.521582734,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb064277d86016431e33e4e003d/782782b1-25c1-4a85-b059-5eb5d2ae40c0___x720-4TU.jpg.jpeg,Face,,0.17196414,0.01884058,1280,720,null
